Name;Brand;Price;Ram;CPU;GPU;Display;Storage
MSI Modern 15;MSI;121400;16;3979,729698;0;28,75459559;4285,714286
HP EliteBook x360 1040 G9;HP;165394;16;3801,171177;0;35,03800676;548,5714286
Dell XPS 9710;Dell;279900;16;4084,383139;0;86,23762376;2142,857143
Lenovo ThinkPad E15 Gen 4;Lenovo;96999;16;3979,729698;0;28,75459559;1097,142857
Dell Latitude 3420;Dell;110000;8;3357,616209;0;32,40413851;1097,142857
Lenovo ThinkPad T16 Gen 1;Lenovo;85999;16;4003,888418;0;30,1392663;1097,142857
Dell Latitude 7430;Dell;94977;16;4016,815944;0;32,40413851;548,5714286
Acer Nitro 5;Acer;79900;16;3133,962693;0;46,75459559;1097,142857
Acer Nitro 5;Acer;147900;32;4036,075533;0;46,75459559;2142,857143
Acer Aspire 5;Acer;71999;20;3059,796176;0;28,75459559;2142,857143
HP 17;HP;109999;32;3540,616004;0;25,98752411;1097,142857
ASUS ROG Strix G15;ASUS;176999;32;4221,914683;0;80,18316702;2142,857143
MSI Katana 15;MSI;213999;32;4491,934191;0;46,75459559;2142,857143
Lenovo ThinkPad P14s Gen 3;Lenovo;259900;16;4318,567561;0;114,0540541;2142,857143
Samsung Galaxy Book Odyssey;Samsung;129900;24;970,5281279;0;28,75459559;4285,714286
Samsung Galaxy Book Odyssey;Samsung;129999;32;970,5281279;0;28,75459559;2142,857143
MSI GF63 Thin;MSI;87900;32;3133,962693;0;28,75459559;2142,857143
Alienware m15 R7;Alienware;179900;16;4681,425152;0;51,25459559;548,5714286
Lenovo Yoga 9i 14;Lenovo;199999;16;4180,505353;0;92,80194257;4285,714286
HP ProBook 450 G8;HP;99900;8;3279,528958;0;28,75459559;548,5714286
HP EliteBook 840 G5;HP;200000;16;1083,784642;11,87519483;32,40413851;548,5714286
HP ENVY x360 15;HP;80399;32;3704,222483;0;28,75459559;548,5714286
LG Gram 17;LG;162900;16;4180,505353;0;43,3539604;2142,857143
MSI Modern 14 (A10M-460);MSI;68900;8;2809,54399;0;32,40413851;1097,142857
HP OMEN 17;HP;573999;32;6008,136783;0;77,71559443;17142,85714
HP OMEN 17;HP;473499;64;6008,136783;0;77,71559443;2142,857143
HP OMEN 17;HP;182900;32;4681,425152;0;43,98752411;4285,714286
Dell G16 7620;Dell;211999;64;4681,425152;0;69,11684783;8571,428571
HP 15;HP;52900;8;3138,054716;0;12,67922794;548,5714286
Acer Aspire 5;Acer;67999;8;3924,666866;0;28,75459559;548,5714286
HP 15;HP;53900;16;3059,796176;0;11,27864112;1097,142857
ASUS ROG Zephyrus M16;ASUS;189900;16;4681,425152;0;69,11684783;4285,714286
Lenovo ThinkPad X1 Extreme Gen 4;Lenovo;299900;64;4084,383139;0;46,61684783;4285,714286
MSI Pulse GL66;MSI;154999;32;4084,383139;0;46,75459559;2142,857143
Lenovo IdeaPad 3 15;Lenovo;77900;12;3138,054716;0;12,67922794;1097,142857
GIGABYTE AERO 16;Gigabyte;199900;16;4814,25426;0;129,5652174;2142,857143
HP 17;HP;73900;16;3279,528958;0;25,98752411;548,5714286
MSI Prestige 14;MSI;134900;32;4318,567561;0;32,40413851;2142,857143
Lenovo ThinkPad X1 Carbon Gen 10;Lenovo;191900;16;4180,505353;0;35,03800676;4285,714286
HP 15;HP;101400;16;3279,528958;0;12,67922794;4285,714286
GIGABYTE AERO 16;Gigabyte;167900;16;4681,425152;0;129,5652174;2142,857143
ASUS Zenbook Flip 15;ASUS;64900;8;3370,678745;52,01423462;28,75459559;1097,142857
Dell Inspiron 3520;Dell;93900;16;3979,729698;0;28,75459559;1097,142857
ASUS TUF Gaming A17;ASUS;140900;64;3218,115158;0;43,98752411;4285,714286
GIGABYTE AERO 16;Gigabyte;243400;16;4681,425152;0;129,5652174;8571,428571
Lenovo ThinkPad P15v Gen 3;Lenovo;155900;64;4681,425152;0;28,75459559;2142,857143
Dell Inspiron 3525;Dell;119900;32;3924,666866;0;28,75459559;4285,714286
Dell Inspiron 3520;Dell;105999;32;3979,729698;0;28,75459559;4285,714286
Dell Inspiron 3520;Dell;109999;64;3979,729698;0;41,61173845;2142,857143
Acer Aspire 3;Acer;45900;20;3059,796176;0;28,75459559;4285,714286
ASUS Creator Laptop Q;ASUS;110900;8;4653,218538;0;36,79227941;2142,857143
Lenovo ThinkPad T14s Gen 2;Lenovo;139999;16;3357,616209;0;32,40413851;2142,857143
Dell Inspiron 7620 2-in-1;Dell;123900;8;4180,505353;0;30,1392663;1097,142857
Apple MacBook Pro 13;Apple;189996;24;0;0;59,75997046;1097,142857
Acer Predator Triton 300;Acer;159900;32;4084,383139;0;46,75459559;2142,857143
Acer Predator Triton 300;Acer;189999;32;4084,383139;0;46,75459559;4285,714286
MSI GF63 Thin;MSI;79900;16;3133,962693;0;28,75459559;1097,142857
LG gram 16 2-in-1;LG;181900;32;4442,097379;0;46,61684783;4285,714286
MSI Katana GF76;MSI;130900;16;4681,425152;0;43,98752411;4285,714286
Lenovo ThinkPad E15 Gen 3;Lenovo;119900;24;3370,678745;0;28,75459559;4285,714286
Lenovo Legion 5i Pro 16;Lenovo;195900;64;4681,425152;0;69,11684783;2142,857143
ASUS ROG Zephyrus G14;ASUS;119900;24;764,2041934;0;50,40413851;2142,857143
HP OMEN 16;HP;160900;24;4681,425152;0;45,84613832;2142,857143
HP Pavilion 15;HP;134900;64;4233,092812;0;28,75459559;2142,857143
HP Pavilion 15;HP;110900;16;4233,092812;0;28,75459559;2142,857143
HP Pavilion 15;HP;99900;16;4233,092812;35,83013859;28,75459559;1097,142857
HP Pavilion 15;HP;99900;16;3940,228791;0;28,75459559;2142,857143
HP 15;HP;48900;12;3059,796176;0;11,27864112;548,5714286
HP Pavilion 15;HP;166900;64;4233,092812;35,83013859;28,75459559;8571,428571
HP 17;HP;163999;64;3979,729698;0;11,54554906;8571,428571
HP ZBook Firefly 16 G9;HP;215900;32;4180,505353;0;30,1392663;1097,142857
Dell Inspiron 3520;Dell;129900;24;3979,729698;0;41,61173845;4285,714286
Acer Aspire 3;Acer;86999;20;3801,171177;0;28,75459559;2142,857143
Lenovo ThinkPad L15 Gen 3;Lenovo;137499;32;3979,729698;0;28,75459559;1097,142857
Lenovo Legion Pro 5 16;Lenovo;179999;32;5329,435007;0;69,11684783;1097,142857
Dell Inspiron 7425 2-in-1;Dell;114999;24;3924,666866;0;35,03800676;1097,142857
HP Pavilion 15;HP;126999;32;3979,729698;35,83013859;28,75459559;1097,142857
HP Victus 15;HP;92900;32;0;0;46,75459559;4285,714286
Dell Inspiron 7420 2-in-1;Dell;117999;12;3979,729698;0;35,03800676;548,5714286
ASUS Zenbook S 13;ASUS;159999;32;4233,092812;0;100,5072932;4285,714286
Lenovo ThinkPad E15 Gen 4;Lenovo;137999;40;3979,729698;0;28,75459559;1097,142857
ASUS TUF Gaming A17;ASUS;177900;32;4346,787533;0;43,98752411;2142,857143
Acer Aspire 5;Acer;88999;32;473,2347082;0;28,75459559;2142,857143
HP OMEN 17;HP;148000;16;5069,147109;0;61,64416586;1097,142857
HP 17;HP;118900;64;4233,092812;0;25,98752411;933,3333333
Acer Aspire 5;Acer;90500;12;3279,528958;0;32,40413851;466,6666667
HP 17;HP;126900;16;4233,092812;0;25,98752411;933,3333333
Lenovo ThinkPad X1 Nano Gen 1;Lenovo;77999;16;3003,71497;0;46,46972656;1097,142857
HP ProBook 440 G8;HP;228900;64;3279,528958;0;32,40413851;1097,142857
MSI WF66;MSI;295999;16;4084,383139;0;28,75459559;466,6666667
Acer Nitro 5;Acer;89900;16;3133,962693;0;46,75459559;1097,142857
Acer Nitro 5;Acer;89900;16;3133,962693;0;46,75459559;466,6666667
HP 17;HP;96900;16;4233,092812;0;25,98752411;1097,142857
AORUS 17X;Aorus;874900;64;4681,425152;0;90,27323839;17142,85714
Acer Aspire 5;Acer;73999;40;3279,528958;0;32,40413851;4285,714286
HP ZBook Firefly 14 G8;HP;129500;32;3279,528958;0;32,40413851;2142,857143
HP OMEN 17;HP;613999;64;6008,136783;0;77,71559443;17142,85714
Acer Aspire 3;Acer;78999;20;3801,171177;0;28,75459559;548,5714286
HP 17;HP;104900;32;3979,729698;0;11,54554906;4285,714286
Acer Nitro 5;Acer;91900;16;3133,962693;0;46,75459559;2142,857143
HP 17;HP;419900;64;2849,668235;0;11,54554906;17142,85714
ASUS ROG Zephyrus M16;ASUS;327900;16;5209,731613;0;85,1882764;2142,857143
HP 15;HP;63999;20;3059,796176;0;28,75459559;548,5714286
HP Spectre x360 16;HP;164900;16;4681,425152;0;63,18858696;2142,857143
HP 15;HP;110999;32;3540,616004;0;28,75459559;4285,714286
ASUS Vivobook 15;ASUS;64999;16;3816,327145;0;28,75459559;1097,142857
Acer Nitro 5;Acer;133900;16;4036,075533;0;46,75459559;466,6666667
HP OMEN 17;HP;294890;64;6008,136783;0;77,71559443;4285,714286
Dell G16 7620;Dell;211999;64;4681,425152;0;69,11684783;8571,428571
Lenovo V15 Gen 2;Lenovo;83999;24;3540,616004;0;28,75459559;2142,857143
HP 17;HP;59900;8;3138,054716;0;25,98752411;1097,142857
HP 15;HP;85999;32;3059,796176;0;11,27864112;1097,142857
Acer Nitro 5;Acer;111999;16;4084,383139;0;46,75459559;466,6666667
Dell G15 5520;Dell;209900;32;4869,93085;0;82,75977699;2142,857143
HP 14;HP;27999;16;1810,088487;2,637128693;11,52745777;137,1428571
ASUS Vivobook 17X;ASUS;118900;40;3940,228791;0;25,98752411;4285,714286
HP 15;HP;77900;32;3059,796176;0;11,27864112;4285,714286
ASUS Vivobook 17X;ASUS;83900;16;3940,228791;0;25,98752411;1097,142857
ASUS VivoBook 15;ASUS;84900;36;3059,796176;0;28,75459559;4285,714286
ASUS VivoBook 15;ASUS;64900;20;3059,796176;0;28,75459559;2142,857143
HP 15;HP;44900;32;2031,015312;3,885266483;11,27864112;2142,857143
HP 15;HP;57999;8;3704,222483;0;28,75459559;274,2857143
ASUS ROG Strix G16;ASUS;189999;32;5157,914468;0;52,6392663;2142,857143
ASUS ROG Strix G16;ASUS;202999;32;5157,914468;0;52,6392663;2142,857143
HP 14;HP;91900;32;4233,092812;0;32,40413851;2142,857143
HP OMEN 17;HP;234900;40;5438,961012;0;61,64416586;2142,857143
HP ENVY x360 15;HP;96900;16;4233,092812;0;28,75459559;2142,857143
HP ENVY 16;HP;169999;32;5209,731613;0;59,47399068;4285,714286
MSI Raider GE77;MSI;457900;16;5069,147109;0;90,27323839;4285,714286
Lenovo Legion 5 15;Lenovo;145000;32;4300,124315;0;66,68834842;2142,857143
Lenovo Legion 5 Pro 16;Lenovo;158900;40;4036,075533;0;69,11684783;4285,714286
Lenovo IdeaPad Flex 5 16;Lenovo;129900;16;3979,729698;0;46,61684783;4285,714286
LG gram 16;LG;167900;16;4180,505353;0;46,61684783;2142,857143
MSI Stealth GS77;MSI;152800;16;4869,93085;0;43,98752411;2142,857143
HP ProBook 450 G9;HP;97900;32;3801,171177;0;28,75459559;2142,857143
Lenovo ThinkPad P16 Gen 1;Lenovo;289900;128;5069,147109;0;93,69565217;8571,428571
Dell G15 5520;Dell;114900;32;4349,913606;0;41,61173845;2142,857143
HP Pavilion 15;HP;175499;32;3979,729698;0;28,75459559;8571,428571
HP 15;HP;43900;8;3279,528958;0;28,75459559;1097,142857
Dell G15 5515;Dell;111900;16;3811,785213;0;41,61173845;2142,857143
Lenovo IdeaPad 3 14;Lenovo;55999;8;3279,528958;0;13,20059122;1097,142857
ASUS ROG Strix SCAR 15;ASUS;213999;32;4221,914683;0;80,18316702;4285,714286
ASUS VivoBook 14;ASUS;44999;8;3059,796176;0;32,40413851;274,2857143
ASUS VivoBook 14;ASUS;54999;20;3059,796176;0;32,40413851;1097,142857
HP 17;HP;161900;64;3940,228791;0;11,54554906;8571,428571
HP 14;HP;354900;16;3138,054716;0;32,40413851;17142,85714
HP Victus 16;HP;159900;16;3811,785213;0;27,84613832;1097,142857
ASUS TUF Gaming F17;ASUS;97900;16;970,3727591;0;43,98752411;1097,142857
Dell G15 5525;Dell;191999;64;4300,124315;0;41,61173845;8571,428571
ASUS ROG Zephyrus G15;ASUS;189999;40;0;0;66,68834842;2142,857143
Alienware m15 R7;Alienware;257900;64;4681,425152;0;82,75977699;8571,428571
HP 17;HP;132900;8;3279,528958;52,01423462;25,98752411;2142,857143
Alienware m15 R7;Alienware;212900;24;4681,425152;0;82,75977699;4285,714286
Lenovo Legion Pro 5i 16;Lenovo;230900;16;6008,136783;0;85,1882764;2142,857143
HP OMEN 15;HP;568900;64;4221,914683;0;46,75459559;17142,85714
HP 17;HP;148400;16;3979,729698;0;25,98752411;8571,428571
Lenovo ThinkPad T14 Gen 2;Lenovo;97900;20;0;0;32,40413851;2142,857143
ASUS ROG Zephyrus G15 GA503;ASUS;513900;24;4132,962943;0;66,68834842;17142,85714
HP 14;HP;51999;8;2884,327398;0;11,52745777;548,5714286
ASUS ROG Strix SCAR 16;ASUS;447900;32;6233,667213;0;85,1882764;8571,428571
LG Gram 16;LG;201909;16;3540,616004;0;46,61684783;2142,857143
Dell Inspiron 5425;Dell;79900;32;3924,666866;0;35,03800676;2142,857143
ASUS TUF Gaming A15;ASUS;172900;64;4346,787533;0;46,75459559;2142,857143
Acer Predator Helios 300;Acer;301900;32;4681,425152;0;82,75977699;4285,714286
Acer Predator Helios 300;Acer;140999;16;4681,425152;0;51,25459559;1097,142857
Dell Inspiron 3511;Dell;76900;16;2849,668235;0;28,75459559;466,6666667
Dell Inspiron 3530;Dell;109900;64;4233,092812;0;28,75459559;4285,714286
MSI Vector GP68;MSI;489900;64;4814,25426;0;48,1392663;17142,85714
HP 14;HP;136999;16;4233,092812;0;32,40413851;2142,857143
HP 15;HP;56999;16;2253,440028;11,04833338;28,75459559;548,5714286
Acer Predator Helios 300;Acer;279900;32;4681,425152;0;82,75977699;2142,857143
Acer Nitro 5;Acer;143999;16;4300,124315;0;66,68834842;2142,857143
MSI Stealth 15M;MSI;302900;32;4180,505353;0;46,75459559;8571,428571
LG Gram 17;LG;153900;16;3577,845362;0;42,4855352;1097,142857
ASUS ZenBook Pro 15;ASUS;158900;16;4221,914683;0;36,79227941;1097,142857
ASUS ZenBook Pro 15;ASUS;176900;16;4221,914683;0;36,79227941;4285,714286
HP 14;HP;34888;16;1995,100202;2,637128693;11,52745777;137,1428571
ASUS VivoBook 14;ASUS;44900;8;3059,796176;0;13,20059122;548,5714286
HP 17;HP;124999;16;4233,092812;0;25,98752411;4285,714286
HP 17;HP;97900;16;4233,092812;0;25,98752411;1097,142857
Acer Aspire 5;Acer;86900;36;3279,528958;0;28,75459559;2142,857143
Dell XPS 9520;Dell;231900;32;4681,425152;0;30,95941742;2142,857143
Acer Aspire 3;Acer;65999;16;2797,348377;7,307845952;28,75459559;1097,142857
MSI Raider GE78;MSI;498999;32;6233,667213;0;81,92538897;2142,857143
HP 14;HP;29999;16;1810,088487;2,637128693;11,52745777;137,1428571
MSI GE76 Raider;MSI;549900;64;4240,811903;0;90,27323839;4285,714286
HP EliteBook 840 G9;HP;81893;16;3357,616209;0;35,03800676;2142,857143
Lenovo IdeaPad 3i 15;Lenovo;104900;40;3801,171177;0;28,75459559;2142,857143
HP Spectre x360 16;HP;179900;16;4681,425152;0;63,18858696;4285,714286
ASUS ROG Zephyrus G14;ASUS;136900;16;0;132,8662275;68,38079151;2142,857143
HP OMEN 16;HP;192999;64;4681,425152;0;45,84613832;4285,714286
Dell XPS 9720;Dell;316582;32;4681,425152;0;86,23762376;2142,857143
HP 15;HP;35999;8;1995,100202;2,637128693;28,75459559;548,5714286
Dell Inspiron 3510;Dell;37977;8;1995,100202;2,637128693;11,27864112;548,5714286
Acer Aspire 3;Acer;61694;8;0;7,307845952;28,75459559;548,5714286
HP 15;HP;53700;16;3138,054716;0;28,75459559;548,5714286
MSI GF65 Thin;MSI;99999;16;3300,890712;0;46,75459559;1097,142857
Dell Inspiron 5400 2-in-1;Dell;75700;8;2849,668235;0;32,40413851;1097,142857
HP 15;HP;34900;8;408,6916602;11,04833338;28,75459559;548,5714286
Lenovo ThinkPad T490s;Lenovo;149998;16;2560,368514;11,87519483;32,40413851;4285,714286
Acer Aspire 7;Acer;147999;16;4180,505353;0;46,75459559;2142,857143
Lenovo ThinkPad E15 Gen 4;Lenovo;98999;24;3924,666866;0;28,75459559;548,5714286
Lenovo ThinkPad E15 Gen 4;Lenovo;85900;40;3924,666866;0;28,75459559;548,5714286
Lenovo ThinkPad E14 Gen 3;Lenovo;101499;16;3370,678745;0;32,40413851;1097,142857
Acer Aspire 7;Acer;265999;16;4180,505353;0;46,75459559;17142,85714
HP ProBook 440 G9;HP;79900;32;3801,171177;0;32,40413851;4285,714286
ASUS Creator Laptop Q;ASUS;114900;16;4653,218538;0;36,79227941;1097,142857
MSI Raider GE68;MSI;382999;64;6043,230328;0;48,1392663;8571,428571
MSI Raider GE68;MSI;239999;32;6043,230328;0;48,1392663;2142,857143
LG gram 16 2-in-1;LG;159900;16;4180,505353;0;46,61684783;2142,857143
LG gram 16 2-in-1;LG;129999;16;4180,505353;0;46,61684783;4285,714286
ASUS TUF Gaming A17;ASUS;266899;64;4346,787533;0;43,98752411;2142,857143
HP Pavilion 15;HP;161900;64;4233,092812;35,83013859;28,75459559;8571,428571
HP Pavilion 15;HP;130900;32;4233,092812;35,83013859;28,75459559;4285,714286
ASUS VivoBook 15;ASUS;84999;36;3059,796176;0;28,75459559;4285,714286
MSI GP66 Leopard;MSI;794900;64;4084,383139;0;46,75459559;17142,85714
ASUS ROG Strix SCAR 15;ASUS;229900;32;4221,914683;0;80,18316702;4285,714286
HP ENVY 17;HP;132900;64;4814,25426;0;25,98752411;4285,714286
HP 17;HP;94999;20;3059,796176;0;11,54554906;2142,857143
HP 15;HP;118900;64;3059,796176;0;11,27864112;8571,428571
Acer Aspire 5;Acer;54999;36;473,2347082;0;28,75459559;2142,857143
ASUS Vivobook 17X;ASUS;104999;40;3811,785213;0;25,98752411;1097,142857
ASUS Vivobook 17X;ASUS;42900;8;0;0;25,98752411;548,5714286
Lenovo IdeaPad Flex 5i 14;Lenovo;84999;16;3801,171177;0;35,03800676;1097,142857
Lenovo IdeaPad 3i 15;Lenovo;90999;36;3059,796176;0;12,67922794;4285,714286
MSI Katana 15;MSI;267999;64;4491,934191;0;46,75459559;4285,714286
Dell Inspiron 5620;Dell;157900;48;3979,729698;11,61820242;30,1392663;4285,714286
Dell XPS 9305;Dell;98063;8;3540,616004;0;34,48901403;548,5714286
Dell Vostro 7620;Dell;123000;16;4681,425152;0;30,1392663;1097,142857
HP Spectre x360 16;HP;224999;32;4180,505353;43,78731469;129,5652174;2142,857143
HP 15;HP;57900;12;3138,054716;0;28,75459559;1097,142857
HP 15;HP;39800;16;3059,796176;0;11,27864112;548,5714286
MSI Raider GE68;MSI;301900;64;6233,667213;0;85,1882764;4285,714286
ASUS ROG Zephyrus G14;ASUS;203900;32;5058,005254;0;78,02364865;1097,142857
Acer Nitro 5;Acer;83999;8;3133,962693;0;46,75459559;1097,142857
ASUS ROG Zephyrus G14;ASUS;339900;32;5058,005254;0;78,02364865;17142,85714
HP 15;HP;66900;24;3059,796176;0;11,27864112;2142,857143
HP 15;HP;61900;24;3059,796176;0;11,27864112;2142,857143
ASUS TUF Gaming F15 FX506;ASUS;113999;16;3133,962693;0;46,75459559;1097,142857
Lenovo ThinkPad P15s Gen 2;Lenovo;186900;12;3279,528958;0;28,75459559;1097,142857
ASUS Vivobook 15;ASUS;53900;12;0;0;28,75459559;548,5714286
HP 15;HP;85999;20;3279,528958;0;11,27864112;1097,142857
ASUS TUF Gaming A15;ASUS;179900;32;5058,005254;0;46,75459559;4285,714286
MSI Creator M16;MSI;226900;48;4653,218538;0;46,61684783;4285,714286
Dell XPS 9720;Dell;371900;32;4681,425152;0;86,23762376;17142,85714
Lenovo ThinkPad T14s Gen 2;Lenovo;117900;16;3279,528958;0;32,40413851;4285,714286
Lenovo IdeaPad 3 14;Lenovo;69900;12;3370,678745;0;13,20059122;1097,142857
Lenovo IdeaPad 3 14;Lenovo;67900;12;3370,678745;0;13,20059122;548,5714286
Acer Aspire Vero;Acer;129900;40;3577,845362;0;28,75459559;4285,714286
LG Gram 17;LG;155999;16;3577,845362;0;42,4855352;2142,857143
Acer Nitro 5;Acer;268999;64;4300,124315;0;66,68834842;4285,714286
Lenovo IdeaPad Gaming 3 15;Lenovo;87999;16;3811,785213;0;41,61173845;1097,142857
HP Pavilion 15;HP;94900;12;3540,616004;0;28,75459559;1097,142857
HP Pavilion 15;HP;105900;16;3540,616004;0;28,75459559;4285,714286
MSI Cyborg 15;MSI;129098;16;4653,218538;0;46,75459559;1097,142857
MSI GF65 Thin;MSI;92900;8;3300,890712;0;46,75459559;1097,142857
Acer Predator Triton 500;Acer;179900;32;3416,989856;0;80,18316702;2142,857143
Apple MacBook Air 13;Apple;149700;16;0;0;59,8203125;1097,142857
HP 15;HP;81900;64;3138,054716;0;12,67922794;2142,857143
MSI GE66 Raider;MSI;499900;32;4240,811903;0;88,28478507;2142,857143
Acer Nitro 5;Acer;107999;32;4349,913606;0;46,75459559;2142,857143
HP ENVY x360 15;HP;85900;32;3924,666866;0;28,75459559;2142,857143
HP 15;HP;105000;8;3801,171177;0;28,75459559;4285,714286
HP 15;HP;86399;12;3370,678745;0;11,27864112;548,5714286
GIGABYTE AERO 17 HDR;Gigabyte;357087;16;4084,383139;0;76,73457088;2142,857143
ASUS ROG Zephyrus G14;ASUS;129990;24;0;132,8662275;68,38079151;4285,714286
ASUS ZenBook Pro 15;ASUS;144900;16;4036,075533;0;36,79227941;1097,142857
HP 15;HP;52817;16;3279,528958;0;12,67922794;1097,142857
Lenovo ThinkPad P15 Gen 1;Lenovo;164500;32;3061,815622;0;28,75459559;1097,142857
ASUS ROG Strix G17 G713;ASUS;162199;32;3553,238314;0;43,98752411;1097,142857
Lenovo Legion 5 Pro 16;Lenovo;164613;32;4036,075533;0;69,11684783;4285,714286
ASUS ROG Zephyrus G15 GA503;ASUS;189900;24;4132,962943;0;66,68834842;2142,857143
ASUS TUF Gaming F17;ASUS;98900;8;3675,572492;0;43,98752411;1097,142857
Dell XPS 9520;Dell;144900;16;4681,425152;0;30,95941742;1097,142857
HP 17;HP;94900;20;3138,054716;0;11,54554906;2142,857143
HP Victus 15;HP;88999;12;0;0;46,75459559;1097,142857
HP EliteBook 840 G8;HP;102202;16;3540,616004;0;32,40413851;2142,857143
Microsoft Surface Laptop 4;Microsoft;125999;8;3279,528958;0;35,75834982;2142,857143
Dell Inspiron 3511;Dell;50900;8;3059,796176;0;28,75459559;548,5714286
HP 14;HP;55999;16;2884,327398;0;11,52745777;548,5714286
ASUS VivoBook S14 S433;ASUS;62900;8;3279,528958;0;32,40413851;1097,142857
Lenovo Yoga 920;Lenovo;149100;8;2186,094685;11,87519483;32,67997606;1097,142857
MSI GF65 Thin;MSI;94999;8;2375,457837;0;41,61173845;1097,142857
Dell Latitude 3520;Dell;94203;8;3540,616004;0;28,75459559;548,5714286
Acer Aspire 5;Acer;77900;20;3279,528958;0;32,40413851;1097,142857
HP 17;HP;346900;32;3540,616004;0;11,54554906;16285,71429
Panasonic Toughbook FZ-55;Panasonic;279599;16;3357,616209;0;32,40413851;1097,142857
ASUS VivoBook 17;ASUS;54500;8;3059,796176;0;12,28393202;548,5714286
Dell Latitude 7530;Dell;213247;16;4014,810626;0;28,75459559;1097,142857
HP ZBook Fury 15 G8;HP;371900;32;4151,796162;0;28,75459559;1097,142857
HP Victus 15;HP;88000;16;4036,075533;0;46,75459559;1097,142857
ASUS VivoBook 14;ASUS;38999;4;2718,602419;0;32,40413851;548,5714286
ASUS E410;ASUS;19900;4;0;0;11,52745777;137,1428571
Dell Precision 3560;Dell;156977;32;3541,147462;0;28,75459559;2142,857143
Dell Inspiron 3511;Dell;55999;16;2849,668235;0;28,75459559;2142,857143
ASUS ROG Zephyrus M16;ASUS;162900;16;4869,93085;0;69,11684783;2142,857143
HP 17;HP;69999;8;3540,616004;0;25,98752411;1097,142857
AORUS 15P;Aorus;169999;16;4084,383139;0;67,32602416;2142,857143
ASUS L210;ASUS;20900;4;1995,100202;2,637128693;12,15709685;137,1428571
Dell Latitude 11 3190 2-in-1;Dell;22131;4;1820,36785;2,637128693;12,15709685;137,1428571
MSI GS75 Stealth 10Sx;MSI;263840;16;3630,737386;0;64,55895268;1097,142857
ASUS VivoBook 15;ASUS;79999;8;2482,502377;0;12,67922794;466,6666667
Acer Nitro 5 (AN515-44);Acer;89900;8;3218,115158;0;28,75459559;466,6666667
Acer Aspire 5;Acer;85000;8;3279,528958;0;25,98752411;1097,142857
Dell Chromebook 11 3181;Dell;37338;4;0;0,843299605;12,15709685;68,57142857
Dell Inspiron 5491;Dell;98900;8;3002,636478;0;32,40413851;1097,142857
Lenovo IdeaPad L340 15;Lenovo;43760;4;1940,005542;4,883920852;11,27864112;466,6666667
Dell Inspiron 3580;Dell;83730;8;2893,022881;11,87519483;11,27864112;466,6666667
ASUS ZenBook 14 UX433FA-XH54;ASUS;79999;8;2736,630995;11,87519483;32,40413851;548,5714286
Lenovo ThinkPad L14 Gen 1 (Intel);Lenovo;164999;32;3002,636478;0;32,40413851;548,5714286
Acer Spin 3 (SP314-54N-58Q7);Acer;47101;8;2849,668235;0;32,40413851;548,5714286
HP ProBook 440 G7;HP;69999;8;2809,54399;0;32,40413851;548,5714286
Dell Latitude 5510;Dell;94999;16;2863,930104;0;28,75459559;548,5714286
HP ENVY x360 15 (15-cp);HP;56999;8;2417,61227;0;28,75459559;274,2857143
Acer Nitro 5 (AN515-52);Acer;79900;16;0;0;28,75459559;548,5714286
Lenovo ThinkPad 11e (5th Gen);Lenovo;18499;4;1810,088487;2,637128693;12,15709685;274,2857143
Acer Chromebook Spin 713 (CP713-2W);Acer;66995;8;2809,54399;0;49,91466727;274,2857143
Dell Latitude 5290 2-in-1;Dell;95049;16;1028,265833;11,87519483;43,77768313;1097,142857
ASUS VivoBook S14 (S433FA-DS51);ASUS;95900;8;2809,54399;0;32,40413851;1097,142857
Acer Chromebook 15 CB515;Acer;29900;4;0;0;28,75459559;68,57142857
Alienware M15;Alienware;219900;0;3044,383792;0;28,75459559;466,6666667
ASUS VivoBook S15 (S510);ASUS;92998;8;2538,096249;11,87519483;28,75459559;548,5714286
Dell Inspiron 5558;Dell;74505;8;0;0;11,27864112;466,6666667
Lenovo ThinkPad P51;Lenovo;178980;16;0;0;28,75459559;1097,142857
Dell Latitude 7320;Dell;62800;8;3357,616209;0;34,48901403;548,5714286
HP 15 (15-dw2057cl);HP;45907;8;2849,668235;0;12,67922794;548,5714286
HP Chromebook 11 (11a-na0000);HP;19874;4;391,0246966;0;12,15709685;68,57142857
Lenovo Yoga 9i 15;Lenovo;404474;16;3416,989856;0;88,28478507;2142,857143
HP EliteBook x360 1030 G8;HP;231999;16;3541,147462;0;34,48901403;548,5714286
HP 14;HP;155747;32;2091,173904;11,04833338;11,52745777;4285,714286
HP EliteBook 850 G7;HP;182999;32;3002,636478;0;28,75459559;2142,857143
Lenovo Ideapad 110S;Lenovo;32000;2;0;0,843299605;12,15709685;68,57142857
HP 15 (15-ba);HP;64900;4;0;0;11,27864112;233,3333333
"Lenovo ideapad 300s (14"")";Lenovo;39900;8;0;8,636907077;13,20059122;233,3333333
Lenovo ThinkPad P52;Lenovo;346499;16;3107,567489;0;28,75459559;8571,428571
ASUS ROG Strix SCAR 15;ASUS;349900;16;3734,985004;0;80,18316702;2142,857143
Samsung Notebook 7 Spin 13;Samsung;59900;8;2538,096249;11,87519483;34,48901403;548,5714286
HP 15 (15-ef);HP;47800;8;1937,877141;19,33883727;11,27864112;548,5714286
